A2A3X2W4YS9X8A,English,38,male,exit_quest,"('know_conditons', 'Yes%2C I view the first question as please list all of the possible places.  I view the second one as where do you suggest I go.')","('difficult', 'No%2C it was pretty straight forward.')","('anything_else', 'no.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '55591')",
A19D2W1PR68NO,English,43,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '9558')",,,,
A19D2W1PR68NO,English,43,male,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '37939')",
A19D2W1PR68NO,English,43,male,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '53435')",
A19D2W1PR68NO,English,43,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '4119')",,,,
A19D2W1PR68NO,English,43,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '61523')"
A19D2W1PR68NO,English,43,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '6814')",,,
A19D2W1PR68NO,English,43,male,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '18404')",,,
A19D2W1PR68NO,English,43,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '39766')",
A19D2W1PR68NO,English,43,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A and B.""%2CFriend 2 says%2C ""Stylist A.""%2CFriend 3 says%2C ""Stylists A%2C B%2C C%2C D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '31890')"
A19D2W1PR68NO,English,43,male,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '24290')"
A19D2W1PR68NO,English,43,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '13921')",,,
A19D2W1PR68NO,English,43,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stalls A and B.""%2CRoommate 3 says%2C ""Stall A.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '26749')"
A19D2W1PR68NO,English,43,male,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '22286')",
A19D2W1PR68NO,English,43,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A%2C B%2C C%2C D and E.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '24443')"
A19D2W1PR68NO,English,43,male,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '14786')",
A19D2W1PR68NO,English,43,male,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '10361')",,,
A19D2W1PR68NO,English,43,male,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '34443')",
A19D2W1PR68NO,English,43,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstores A%2C B%2C C%2C D and E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '72467')"
A19D2W1PR68NO,English,43,male,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '28183')"
A19D2W1PR68NO,English,43,male,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '31333')"
A19D2W1PR68NO,English,43,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '10517')",,,
A19D2W1PR68NO,English,43,male,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '48726')",
A19D2W1PR68NO,English,43,male,exit_quest,"('know_conditons', 'No%2C the questions mean essentially the same thing.')","('difficult', 'No%2C I speak English.')","('anything_else', 'No')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '41764')",
A26FRAYAIDR4NV,english,30,female,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '26021')",,,,
A26FRAYAIDR4NV,english,30,female,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '25204')",
A26FRAYAIDR4NV,english,30,female,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '28008')",
A26FRAYAIDR4NV,english,30,female,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '5801')",,,,
A26FRAYAIDR4NV,english,30,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Stylist F.""%2CFriend 3 says%2C ""Stylist A.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '55518')"
A26FRAYAIDR4NV,english,30,female,nst,"('NST_1a_chosen', 'no')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '12843')",
A26FRAYAIDR4NV,english,30,female,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '9713')",,,
A26FRAYAIDR4NV,english,30,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '74773')"
A26FRAYAIDR4NV,english,30,female,control,"('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '46857')",
A26FRAYAIDR4NV,english,30,female,nst,"('NST_3a_chosen', 'no')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'yes')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '15606')"
A26FRAYAIDR4NV,english,30,female,ginz,"('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '14970')",,,
A26FRAYAIDR4NV,english,30,female,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls A and B.""%2CRoommate 2 says%2C ""Stall A.""%2CRoommate 3 says%2C ""Stall F.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '28392')"
A26FRAYAIDR4NV,english,30,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stores D and E.""%2CFriend 2 says%2C ""Store E.""%2CFriend 3 says%2C ""Store F.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '25722')"
A26FRAYAIDR4NV,english,30,female,control,"('why_A_chosen', 'no')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '29818')",
A26FRAYAIDR4NV,english,30,female,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '10255')"
A26FRAYAIDR4NV,english,30,female,ginz,"('ginzwho_smallgrain_y_chosen', 'no')","('ginzwho_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '7490')",,,
A26FRAYAIDR4NV,english,30,female,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A and B.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '6507')"
A26FRAYAIDR4NV,english,30,female,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '35048')",
A26FRAYAIDR4NV,english,30,female,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentists A and B.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '43147')"
A26FRAYAIDR4NV,english,30,female,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '12930')",,,
A26FRAYAIDR4NV,english,30,female,ginz,"('ginzwhere_smallgrain_y_chosen', 'no')","('ginzwhere_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '8014')",,,
A26FRAYAIDR4NV,english,30,female,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '5621')",
A26FRAYAIDR4NV,english,30,female,exit_quest,"('know_conditons', '')","('difficult', 'yes')","('anything_else', 'nice')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '50556')",
A3JODCUHJMCSA2,English,32,female,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '9928')",,,,
A3JODCUHJMCSA2,English,32,female,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '31463')",
A3JODCUHJMCSA2,English,32,female,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '41507')",
A3JODCUHJMCSA2,English,32,female,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2067')",,,,
A3JODCUHJMCSA2,English,32,female,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls A and B.""%2CRoommate 2 says%2C ""Stall F.""%2CRoommate 3 says%2C ""Stalls A%2C B%2C C%2C D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '32715')"
A3JODCUHJMCSA2,English,32,female,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '18354')",
A3JODCUHJMCSA2,English,32,female,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '9747')",,,
A3JODCUHJMCSA2,English,32,female,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '14612')",
A3JODCUHJMCSA2,English,32,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stores D and E.""%2CFriend 2 says%2C ""Store F.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '23381')"
A3JODCUHJMCSA2,English,32,female,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '17811')"
A3JODCUHJMCSA2,English,32,female,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '6364')",,,
A3JODCUHJMCSA2,English,32,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore E.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstore F.""')","('books_A_chosen', 'no')","('books_B_chosen', 'yes')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '18212')"
A3JODCUHJMCSA2,English,32,female,control,"('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '24937')",
A3JODCUHJMCSA2,English,32,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylist F.""%2CFriend 2 says%2C ""Stylists D and E.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '38960')"
A3JODCUHJMCSA2,English,32,female,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '14404')"
A3JODCUHJMCSA2,English,32,female,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '14296')",,,
A3JODCUHJMCSA2,English,32,female,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '38871')",
A3JODCUHJMCSA2,English,32,female,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A and B.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafe F.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '13705')"
A3JODCUHJMCSA2,English,32,female,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist F.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentist A.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '21386')"
A3JODCUHJMCSA2,English,32,female,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '9019')",,,
A3JODCUHJMCSA2,English,32,female,ginz,"('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '10421')",,,
A3JODCUHJMCSA2,English,32,female,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '23754')",
A3JODCUHJMCSA2,English,32,female,exit_quest,"('know_conditons', ""No%2C it's basically the same question just worded differently"")","('difficult', 'Somewhat')","('anything_else', 'N/A')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '31803')",
A03172343NB8PHOPICC1,English,22,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1176')",,,,
A03172343NB8PHOPICC1,English,22,male,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '11261')",
A03172343NB8PHOPICC1,English,22,male,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '19182')",
A03172343NB8PHOPICC1,English,22,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1131')",,,,
A03172343NB8PHOPICC1,English,22,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylists D and E.""%2CFriend 2 says%2C ""Stylist F.""%2CFriend 3 says%2C ""Stylist A.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '17095')"
A03172343NB8PHOPICC1,English,22,male,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '4255')",,,
A03172343NB8PHOPICC1,English,22,male,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '8663')",
A03172343NB8PHOPICC1,English,22,male,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '7755')",
A03172343NB8PHOPICC1,English,22,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore E.""%2CFriend 2 says%2C ""Bookstores D and E.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '8261')"
A03172343NB8PHOPICC1,English,22,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '4137')",,,
A03172343NB8PHOPICC1,English,22,male,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '12373')"
A03172343NB8PHOPICC1,English,22,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Stores A%2C B%2C C%2C D and E.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '2349')"
A03172343NB8PHOPICC1,English,22,male,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '5874')",
A03172343NB8PHOPICC1,English,22,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls A%2C B%2C C%2C D and E.""%2CRoommate 2 says%2C ""Stalls D and E.""%2CRoommate 3 says%2C ""Stall A.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '6006')"
A03172343NB8PHOPICC1,English,22,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '3180')",,,
A03172343NB8PHOPICC1,English,22,male,nst,"('NST_2a_chosen', 'no')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'yes')","('_REACTION_TIME_', '1706')"
A03172343NB8PHOPICC1,English,22,male,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '62657')",
A03172343NB8PHOPICC1,English,22,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A and B.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '39362')"
A03172343NB8PHOPICC1,English,22,male,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A%2C B%2C C%2C D and E.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4774')"
A03172343NB8PHOPICC1,English,22,male,ginz,"('ginzwhere_smallgrain_y_chosen', 'no')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '2693')",,,
A03172343NB8PHOPICC1,English,22,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '4754')",,,
A03172343NB8PHOPICC1,English,22,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '121720')",
A03172343NB8PHOPICC1,English,22,male,exit_quest,"('know_conditons', 'No%2C I think they are basically the same question that would warrant the same answer.')","('difficult', 'A bit difficult because it was a little bit repetitive.')","('anything_else', 'Overall%2C I enjoyed it.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '404571')",
ADOVF9SBJJK33,English,32,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '16836')",,,,
ADOVF9SBJJK33,English,32,male,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '31410')",
ADOVF9SBJJK33,English,32,male,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '46599')",
ADOVF9SBJJK33,English,32,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3784')",,,,
ADOVF9SBJJK33,English,32,male,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist F.""%2CCoworker 2 says%2C ""Dentists A and B.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '49793')"
