"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"726","A2PXJTMWGUE5DC","English",59,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall F.""%2CRoommate 2 says%2C ""Stalls D and E.""%2CRoommate 3 says%2C ""Stalls A%2C B%2C C%2C D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '60825')"
"727","A2PXJTMWGUE5DC","English",59,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '48359')",""
"728","A2PXJTMWGUE5DC","English",59,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '19031')",""
"729","A2PXJTMWGUE5DC","English",59,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '13133')","","",""
"730","A2PXJTMWGUE5DC","English",59,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore E.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstores A%2C B%2C C%2C D and E.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '82146')"
"731","A2PXJTMWGUE5DC","English",59,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '48261')",""
"732","A2PXJTMWGUE5DC","English",59,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store A.""%2CFriend 2 says%2C ""Store E.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '50109')"
"733","A2PXJTMWGUE5DC","English",59,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '34491')"
"734","A2PXJTMWGUE5DC","English",59,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '12296')","","",""
"735","A2PXJTMWGUE5DC","English",59,"female","control","('what_A_chosen', 'no')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '31956')",""
"736","A2PXJTMWGUE5DC","English",59,"female","exit_quest","('know_conditons', 'No%2C I think those are the same question. They both are asking where brunch is served.')","('difficult', 'Some of it was difficult and a little confusing because of the slight different way the stories were phrased.')","('anything_else', 'Thank you.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '92071')",""
"737","A1B84JJ7ATWVJA","English",49,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '9624')","","","",""
"738","A1B84JJ7ATWVJA","English",49,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '48573')",""
"739","A1B84JJ7ATWVJA","English",49,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '42661')",""
"740","A1B84JJ7ATWVJA","English",49,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2518')","","","",""
"741","A1B84JJ7ATWVJA","English",49,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A and B.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '82308')"
"742","A1B84JJ7ATWVJA","English",49,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall A.""%2CRoommate 2 says%2C ""Stalls A%2C B%2C C%2C D and E.""%2CRoommate 3 says%2C ""Stall E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '95075')"
"743","A1B84JJ7ATWVJA","English",49,"male","ginz","('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '14501')","","",""
"744","A1B84JJ7ATWVJA","English",49,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '46193')"
"745","A1B84JJ7ATWVJA","English",49,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '46487')",""
"746","A1B84JJ7ATWVJA","English",49,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore E.""%2CFriend 2 says%2C ""Bookstores A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Bookstores D and E.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '58352')"
"747","A1B84JJ7ATWVJA","English",49,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '13805')","","",""
"748","A1B84JJ7ATWVJA","English",49,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '65241')"
"749","A1B84JJ7ATWVJA","English",49,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist E.""%2CFriend 2 says%2C ""Stylist A.""%2CFriend 3 says%2C ""Stylists A%2C B%2C C%2C D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '24717')"
"750","A1B84JJ7ATWVJA","English",49,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '84885')",""
"751","A1B84JJ7ATWVJA","English",49,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A and B.""%2CRoommate 2 says%2C ""Cafe A.""%2CRoommate 3 says%2C ""Cafes A%2C B%2C C%2C D and E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '53028')"
"752","A1B84JJ7ATWVJA","English",49,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '18999')","","",""
"753","A1B84JJ7ATWVJA","English",49,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '18918')",""
"754","A1B84JJ7ATWVJA","English",49,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '49198')",""
"755","A1B84JJ7ATWVJA","English",49,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores D and E.""%2CFriend 2 says%2C ""Stores A and B.""%2CFriend 3 says%2C ""Store A.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '28446')"
"756","A1B84JJ7ATWVJA","English",49,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '11804')","","",""
"757","A1B84JJ7ATWVJA","English",49,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '15486')","","",""
"758","A1B84JJ7ATWVJA","English",49,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '39444')",""
"759","A1B84JJ7ATWVJA","English",49,"male","exit_quest","('know_conditons', 'No%2C both questions are the same ')","('difficult', 'a little%2C need to read very carefully')","('anything_else', '')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '80132')",""
"760","ADGH08WUP68ZF","English",24,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '33647')","","","",""
"761","ADGH08WUP68ZF","English",24,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '25924')",""
"762","ADGH08WUP68ZF","English",24,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '22380')",""
"763","ADGH08WUP68ZF","English",24,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3248')","","","",""
"764","ADGH08WUP68ZF","English",24,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A and B.""%2CFriend 2 says%2C ""Stylist F.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '29700')"
"765","ADGH08WUP68ZF","English",24,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '13942')"
"766","ADGH08WUP68ZF","English",24,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A and B.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '54053')"
"767","ADGH08WUP68ZF","English",24,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '23699')",""
"768","ADGH08WUP68ZF","English",24,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '15613')","","",""
"769","ADGH08WUP68ZF","English",24,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '11643')",""
"770","ADGH08WUP68ZF","English",24,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstore F.""%2CFriend 3 says%2C ""Bookstore E.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '23361')"
"771","ADGH08WUP68ZF","English",24,"female","ginz","('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '19471')","","",""
"772","ADGH08WUP68ZF","English",24,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '28262')",""
"773","ADGH08WUP68ZF","English",24,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store F.""%2CFriend 2 says%2C ""Store E.""%2CFriend 3 says%2C ""Store A.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '34543')"
"774","ADGH08WUP68ZF","English",24,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '20920')"
"775","ADGH08WUP68ZF","English",24,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentists A%2C B%2C C%2C D and E.""%2CCoworker 3 says%2C ""Dentist A.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '17827')"
"776","ADGH08WUP68ZF","English",24,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '40953')",""
"777","ADGH08WUP68ZF","English",24,"female","ginz","('ginzwho_smallgrain_y_chosen', 'no')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '17374')","","",""
"778","ADGH08WUP68ZF","English",24,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stall A.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '30967')"
"779","ADGH08WUP68ZF","English",24,"female","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '7289')","","",""
"780","ADGH08WUP68ZF","English",24,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '9171')","","",""
"781","ADGH08WUP68ZF","English",24,"female","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '22875')",""
"782","ADGH08WUP68ZF","English",24,"female","exit_quest","('know_conditons', 'I would give the same answers for each question due to the meaning of the question being the same in both questions.')","('difficult', 'Sort of yes%2C because some answers seemed ambiguous ')","('anything_else', 'no')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '64794')",""
"783","A2U0XDH72EN978","english",32,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '25019')","","","",""
"784","A2U0XDH72EN978","english",32,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '41879')",""
"785","A2U0XDH72EN978","english",32,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '39621')",""
"786","A2U0XDH72EN978","english",32,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2335')","","","",""
"787","A2U0XDH72EN978","english",32,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe A.""%2CRoommate 2 says%2C ""Cafe F.""%2CRoommate 3 says%2C ""Cafe E.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '40749')"
"788","A2U0XDH72EN978","english",32,"female","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '6359')","","",""
"789","A2U0XDH72EN978","english",32,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '16934')","","",""
"790","A2U0XDH72EN978","english",32,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '44535')",""
"791","A2U0XDH72EN978","english",32,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstores D and E.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'no')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '32854')"
"792","A2U0XDH72EN978","english",32,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '19470')"
"793","A2U0XDH72EN978","english",32,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '10349')","","",""
"794","A2U0XDH72EN978","english",32,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentist F.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '24885')"
"795","A2U0XDH72EN978","english",32,"female","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '22406')",""
"796","A2U0XDH72EN978","english",32,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls A and B.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stalls D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '24158')"
"797","A2U0XDH72EN978","english",32,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '10278')",""
"798","A2U0XDH72EN978","english",32,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '17639')","","",""
"799","A2U0XDH72EN978","english",32,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '44583')",""
"800","A2U0XDH72EN978","english",32,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A and B.""%2CFriend 2 says%2C ""Stylists D and E.""%2CFriend 3 says%2C ""Stylist F.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '22526')"
"801","A2U0XDH72EN978","english",32,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store A.""%2CFriend 2 says%2C ""Stores A and B.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '15270')"
"802","A2U0XDH72EN978","english",32,"female","nst","('NST_2a_chosen', 'no')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '28751')"
"803","A2U0XDH72EN978","english",32,"female","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '14335')","","",""
"804","A2U0XDH72EN978","english",32,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '28798')",""
"805","A2U0XDH72EN978","english",32,"female","exit_quest","('know_conditons', 'yes%2C the second question is better worded to get the best results. I feel like the first questions will result in a lot of restaurant showings while the second question will result in restaurants that serve brunch. ')","('difficult', 'no%2C I thought it was fun!')","('anything_else', 'thank you')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '94038')",""
"806","A1Y82LKWQQP90M","English",31,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '24045')","","","",""
"807","A1Y82LKWQQP90M","English",31,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '81400')",""
"808","A1Y82LKWQQP90M","English",31,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '49452')",""
"809","A1Y82LKWQQP90M","English",31,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2097')","","","",""
"810","A1Y82LKWQQP90M","English",31,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '59849')"
